gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,acctchg,acctstd,acqmeth,adrr,ajex,ajp,bspr,compst,curcd,curncd,currtr,curuscn,final,fyr,ismod,ltcm,ogm,pddur,scf,src,stalt,udpl,upd,apdedate,fdate,pdate,acchg,acco,acdo,aco,acodo,acominc,acox,acoxar,acqao,acqcshi,acqgdwl,acqic,acqintan,acqinvt,acqlntal,acqniintc,acqppe,acqsc,act,adpac,aedi,afudcc,afudci,aldo,am,amc,amdc,amgw,ano,ao,aocidergl,aociother,aocipen,aocisecgl,aodo,aol2,aoloch,aox,ap,apalch,apb,apc,apofs,aqa,aqc,aqd,aqeps,aqi,aqp,aqpl1,aqs,arb,arc,arce,arced,arceeps,artfs,at,aul3,autxr,balr,banlr,bast,bastr,batr,bcef,bclr,bcltbl,bcnlr,bcrbl,bct,bctbl,bctr,bkvlps,bltbl,ca,capr1,capr2,capr3,caps,capx,capxv,cb,cbi,cdpac,cdvc,ceq,ceql,ceqt,cfbd,cfere,cfo,cfpdo,cga,cgri,cgti,cgui,ch,che,chech,chs,ci,cibegni,cicurr,cidergl,cimii,ciother,cipen,cisecgl,citotal,cld2,cld3,cld4,cld5,clfc,clfx,clg,clis,cll,cllc,clo,clrll,clt,cmp,cnltbl,cogs,cpcbl,cpdoi,cpnli,cppbl,cprei,crv,crvnli,cshfd,cshi,csho,cshpri,cshr,cshrc,cshrp,cshrso,cshrt,cshrw,cstk,cstkcv,cstke,dbi,dc,dclo,dcom,dcpstk,dcs,dcvsr,dcvsub,dcvt,dd,dd1,dd2,dd3,dd4,dd5,depc,dfpac,dfs,dfxa,diladj,dilavx,dlc,dlcch,dltis,dlto,dltp,dltr,dltsub,dltt,dm,dn,do,donr,dp,dpacb,dpacc,dpacli,dpacls,dpacme,dpacnr,dpaco,dpacre,dpact,dpc,dpdc,dpltb,dpret,dpsc,dpstb,dptb,dptc,dptic,dpvieb,dpvio,dpvir,drc,drci,drlt,ds,dtea,dted,dteeps,dtep,dudd,dv,dvc,dvdnp,dvp,dvpa,dvpd,dvpdp,dvpibb,dvrpiv,dvrre,dvsco,dvt,dxd2,dxd3,dxd4,dxd5,ea,ebit,ebitda,eiea,emol,emp,epsfi,epsfx,epspi,epspx,esopct,esopdlt,esopnr,esopr,esopt,esub,esubc,excadj,exre,fatb,fatc,fatd,fate,fatl,fatn,fato,fatp,fca,fdfr,fea,fel,ffo,ffs,fiao,fincf,fopo,fopox,fopt,fsrco,fsrct,fuseo,fuset,gbbl,gdwl,gdwlam,gdwlia,gdwlid,gdwlieps,gdwlip,geqrv,gla,glcea,glced,glceeps,glcep,gld,gleps,glp,govgr,govtown,gp,gphbl,gplbl,gpobl,gprbl,gptbl,gwo,hedgegl,iaeq,iaeqci,iaeqmi,iafici,iafxi,iafxmi,iali,ialoi,ialti,iamli,iaoi,iapli,iarei,iasci,iasmi,iassi,iasti,iatci,iati,iatmi,iaui,ib,ibadj,ibbl,ibc,ibcom,ibki,ibmii,icapt,idiis,idilb,idilc,idis,idist,idit,idits,iire,initb,intan,intano,intc,intpn,invch,invfg,invo,invofs,invreh,invrei,invres,invrm,invt,invwip,iobd,ioi,iore,ip,ipabl,ipc,iphbl,iplbl,ipobl,iptbl,ipti,ipv,irei,irent,irii,irli,irnli,irsi,iseq,iseqc,iseqm,isfi,isfxc,isfxm,isgr,isgt,isgu,islg,islgc,islgm,islt,isng,isngc,isngm,isotc,isoth,isotm,issc,issm,issu,ist,istc,istm,isut,itcb,itcc,itci,ivaco,ivaeq,ivao,ivch,ivgod,ivi,ivncf,ivpt,ivst,ivstch,lcabg,lcacl,lcacr,lcag,lcal,lcalt,lcam,lcao,lcast,lcat,lco,lcox,lcoxar,lcoxdr,lct,lcuacu,li,lif,lifr,lloml,lloo,llot,llrci,llrcr,llwoci,llwocr,lno,lo,lol2,loxdr,lqpl1,lrv,ls,lse,lst,lt,lul3,mib,mibn,mibt,mii,mrc1,mrc2,mrc3,mrc4,mrc5,mrct,mrcta,msa,msvrv,mtl,nat,nco,nfsr,ni,niadj,nieci,niint,niintpfc,niintpfp,niit,nim,nio,nipfc,nipfp,nit,nits,nopi,nopio,np,npanl,npaore,nparl,npat,nrtxt,nrtxtd,nrtxteps,oancf,ob,oiadp,oibdp,opeps,opili,opincar,opini,opioi,opiri,opiti,oprepsx,optca,optdr,optex,optexd,optfvgr,optgr,optlife,optosby,optosey,optprcby,optprcca,optprcex,optprcey,optprcgr,optprcwa,optrfr,optvol,palr,panlr,patr,pcl,pclr,pcnlr,pctr,pdvc,pi,pidom,pifo,pll,pltbl,pnca,pncad,pncaeps,pncia,pncid,pncieps,pncip,pncwia,pncwid,pncwieps,pncwip,pnlbl,pnli,pnrsho,pobl,ppcbl,ppegt,ppenb,ppenc,ppenli,ppenls,ppenme,ppennr,ppeno,ppent,ppevbb,ppeveb,ppevo,ppevr,pppabl,ppphbl,pppobl,ppptbl,prc,prca,prcad,prcaeps,prebl,pri,prodv,prsho,prstkc,prstkcc,prstkpc,prvt,pstk,pstkc,pstkl,pstkn,pstkr,pstkrv,ptbl,ptran,pvcl,pvo,pvon,pvpl,pvt,pwoi,radp,ragr,rari,rati,rca,rcd,rceps,rcl,rcp,rdip,rdipa,rdipd,rdipeps,rdp,re,rea,reajo,recch,recco,recd,rect,recta,rectr,recub,ret,reuna,reunr,revt,ris,rll,rlo,rlp,rlri,rlt,rmum,rpag,rra,rrd,rreps,rrp,rvbci,rvbpi,rvbti,rvdo,rvdt,rveqt,rvlrv,rvno,rvnt,rvri,rvsi,rvti,rvtxr,rvupi,rvutx,saa,sal,sale,salepfc,salepfp,sbdc,sc,sco,scstkc,secu,seq,seqo,seta,setd,seteps,setp,siv,spce,spced,spceeps,spi,spid,spieps,spioa,spiop,sppe,sppiv,spstkc,sret,srt,ssnp,sstk,stbo,stio,stkco,stkcpa,tdc,tdscd,tdsce,tdsg,tdslg,tdsmm,tdsng,tdso,tdss,tdst,teq,tf,tfva,tfvce,tfvl,tie,tii,tlcf,transa,tsa,tsafc,tso,tstk,tstkc,tstkme,tstkn,tstkp,txach,txbco,txbcof,txc,txdb,txdba,txdbca,txdbcl,txdc,txdfed,txdfo,txdi,txditc,txds,txeqa,txeqii,txfed,txfo,txndb,txndba,txndbl,txndbr,txo,txp,txpd,txr,txs,txt,txtubadjust,txtubbegin,txtubend,txtubmax,txtubmin,txtubposdec,txtubposinc,txtubpospdec,txtubpospinc,txtubsettle,txtubsoflimit,txtubtxtr,txtubxintbs,txtubxintis,txva,txw,uaoloch,uaox,uapt,ucaps,uccons,uceq,ucustad,udcopres,udd,udfcc,udmb,udolt,udpco,udpfa,udvp,ufretsd,ugi,ui,uinvt,ulcm,ulco,uniami,unl,unnp,unnpl,unopinc,unwcc,uois,uopi,uopres,updvp,upmcstk,upmpf,upmpfs,upmsubp,upstk,upstkc,upstksf,urect,urectr,urevub,uspi,ustdnc,usubdvp,usubpstk,utfdoc,utfosc,utme,utxfed,uwkcapc,uxinst,uxintd,vpac,vpo,wcap,wcapc,wcapch,wda,wdd,wdeps,wdp,xacc,xad,xago,xagt,xcom,xcomi,xdepl,xdp,xdvre,xeqo,xi,xido,xidoc,xindb,xindc,xins,xinst,xint,xintd,xintopt,xivi,xivre,xlr,xnbi,xnf,xnins,xnitb,xobd,xoi,xopr,xoprar,xoptd,xopteps,xore,xpp,xpr,xrd,xrent,xs,xsga,xstf,xstfo,xstfws,xt,xuw,xuwli,xuwnli,xuwoi,xuwrei,xuwti,exchg,cik,costat,fic,naicsh,sich,cshtr_c,dvpsp_c,dvpsx_c,prcc_c,prch_c,prcl_c,adjex_c,cshtr_f,dvpsp_f,dvpsx_f,mkvalt,prcc_f,prch_f,prcl_f,adjex_f,rank,au,auop,auopic,ceoso,cfoso,add1,add2,add3,add4,addzip,busdesc,city,conml,county,dlrsn,ein,fax,fyrc,ggroup,gind,gsector,gsubind,idbflag,incorp,loc,naics,phone,prican,prirow,priusa,sic,spcindcd,spcseccd,spcsrc,state,stko,weburl,dldte,ipodate
001690,19800930,1980,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.0000,56.0000,,,USD,USD,1.0000,,Y,9,1,,,12,1,37,,,3,,,,,,,0.0000,,,0.0000,,,,,,,,,,,,54.1060,,,,,,0.1030,,,,,0.6390,,,,,,,,0.6390,14.4950,,,,,,,,,,,,,,,,,,,65.3500,,,,,,,,,,,,,,,,0.5362,,,,,,0.0000,4.8780,4.8780,,,,,25.9490,25.9490,20.1230,,,,,,,,,,2.4740,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9520,,,,,,,,,,48.3970,48.4120,,,,,9.4490,,11.4290,,0.0000,,0.0000,0.6700,,0.0000,,0.0000,0.0000,0.0000,0.0000,0.2540,0.3430,0.3050,0.0480,0.0480,,,,,,,9.3540,,0.7520,0.0000,,0.2840,,0.6700,,0.0000,0.0000,,1.3770,,,,,,,,,1.5170,1.3770,,,,,,,,,,,,,,,0.0000,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,,,0.0000,,,,,,23.5860,24.9630,,,1.0150,0.2400,0.2400,0.2400,0.2400,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,,,,0.0000,,13.8220,3.9630,18.5370,5.8090,10.9710,,,,,,,,,,,,,,,,,,,51.1740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6980,11.6980,,11.6980,11.6980,,,26.6190,,,,,,0.7760,,,,5.8260,,0.0000,,,10.7080,,,,,,19.7090,34.1910,3.7740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,0.1970,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,6.4570,0.6610,,,37.7800,,,,0.0000,,,,,,,,,0.0000,,,,,,65.3500,,39.4010,,,,,,2.6720,2.6780,2.4890,2.1400,1.7390,11.7180,,0.0000,,,,,,11.6980,11.6980,0.0000,,,,,,,,,,,0.7760,0.0000,9.1000,,,,,,,,,,23.5860,24.9630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1520,,,,,,,,,,,,,,,,,,,,,6.2960,,,,,,,,4.7790,,,,,,,,,,,,,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,14.5200,,,,0.0000,0.6180,17.4410,,17.4410,,,,,117.1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.1260,,,,,,,,25.9490,,,,,,0.0000,,,,0.0000,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,0.0000,0.0000,,,,,13.0980,0.9510,,,,0.7470,,,-0.6440,0.9510,,,,10.8930,0.0000,,,,,,7.4740,,0.0000,2.2050,12.4540,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.3260,7.5660,7.5660,,,,,5.7960,4.4690,,,,,,,,,0.0000,0.0000,0.0000,,,,,0.2100,,,,,,,,,,,,92.1630,,,,,0.0000,,7.2820,1.8100,,26.2110,,,,,,,,,,,14,0000320193,A,USA,,,6003800.0000,0.0000,0.0000,34.1250,36.0000,22.0000,56.0000,,0.0000,0.0000,,,,,56.0000,1,2,1,,,,1 Infinite Loop,,,,95014,"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408-996-1010,,,01,3663,190,940,B+,CA,0,www.apple.com,,19801212
001690,19810930,1981,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.0000,56.0000,,,USD,USD,1.0000,,Y,9,1,,,12,1,53,,,3,,,,,,,8.0670,,,8.0670,,,,,,,,,,,,227.1040,,,,,,,,,,,1.4370,,,,,,,,1.4370,26.6130,,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,254.8380,,,,,9.0140,14.4200,,,,,,,,,,3.2072,,,,,,0.0000,24.5290,24.5290,0.0000,,,,177.3870,177.3870,173.4610,,,,,,,,,,72.8340,,,,,,,,,,,,,,,,,,,,,,,,,,,171.7710,,,,,,,,,,55.3090,56.1610,19.5000,,,,7.7260,,123.3170,,0.0000,,0.0000,1.9090,,0.0000,,0.0000,0.0000,0.0000,0.0000,0.9310,1.0740,0.4960,0.3690,0.3350,,,,,,,11.6760,,1.7470,0.0000,,0.0000,,1.9090,1.9090,0.0000,0.0000,,8.5900,,,,,,,,,8.4530,8.5900,,,,,,,,,,,,,,,0.0000,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,,,0.0000,,,,,,66.1430,74.7330,,,2.4560,0.7000,0.7000,0.7000,0.7000,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,,,,0.0000,,52.3210,112.0190,166.0870,1.0600,25.5890,,,,,,,,,,,,,,,,,,,163.0120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.4200,39.4200,,39.4200,39.4200,,,179.2960,,,,,,11.7000,,,,3.9260,,0.0000,,,35.1270,,,,,,45.1750,103.8730,23.5710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,1.2500,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,25.8580,18.0990,,,70.2800,,,,0.0000,,,,,,,,,0.0000,,,,,,254.8380,,77.4510,,0.0000,,0.0000,0.0000,5.6450,5.3210,4.2360,1.9600,1.1310,18.2930,,0.0000,,,,,,39.4200,39.4200,0.0000,,,,,,,,,,,11.7000,0.0000,10.7450,,,,,,,,,,66.1430,74.7330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.5430,,,,,,,,,,,,,,,,,,,,,30.8240,,,,,,,,22.3710,,,,,,,,,,,,,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,54.0700,0.0000,,,0.0000,1.8230,42.3300,,42.3300,,,,52.0700,334.7830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.7830,,,,,,,,177.3870,,,,,,0.0000,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,,0.0000,0.0000,,,,,31.0230,5.2620,,,,4.3110,,,6.1000,5.2620,,,,26.3030,0.6040,,,,,,6.1330,,0.0000,4.1160,37.1230,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.8240,140.4980,140.4980,,,,,7.7590,18.8080,,,,,,,,,0.0000,0.0000,0.0000,,,,,1.3000,,,,,,,,,,,,260.0500,,,,,0.0000,,20.9560,5.4270,,88.2790,,,,,,,,,,,14,0000320193,A,USA,,,36593480.0000,0.0000,0.0000,22.1250,34.5000,14.2500,56.0000,31311683.0000,0.0000,0.0000,,15.2500,36.0000,14.2500,56.0000,1,2,1,,,,1 Infinite Loop,,,,95014,"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408-996-1010,,,01,3663,190,940,B+,CA,0,www.apple.com,,19801212
001690,19820930,1982,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.0000,56.0000,,,USD,USD,1.0000,,Y,9,1,,,12,1,53,,,3,,,,,,,11.3120,,,11.3120,,,,,,,,,,,,317.0750,,,,,,,,,,,6.2290,,,,,,,,6.2290,25.1250,,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,357.7870,,,,,10.2110,14.0100,,,,,,,,,,4.5007,,,,,,0.0000,26.4700,26.4700,0.0000,,,,257.0920,257.0920,257.0920,,,,,,,,,,153.0560,,,,,,,,,,,,,,,,,,,,,,,,,,,271.4450,,,,,,,,,,57.1230,57.7980,29.4000,,,,8.3750,,141.0700,2.4700,0.0000,,0.0000,2.0520,,0.0000,,0.0000,0.0000,0.0000,0.0000,1.1690,0.9710,0.6810,0.6170,0.1990,,,,,,,5.3540,,1.1720,0.0000,,0.0000,,2.0520,2.0520,0.0000,0.0000,,16.5560,,,,,,,,,22.8110,16.5560,,,,,,,,,,,,,,,0.0000,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,,,0.0000,,,,,,102.2090,118.7650,,,3.3910,1.0600,1.0600,1.0600,1.0600,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,,,,0.0000,,85.4870,18.3990,105.0580,4.0930,30.5630,,,,,,,,,,,,,,,,,,,311.6160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.3060,61.3060,,61.3060,61.3060,,,259.1440,,,,,,14.5630,,,,0.0000,,0.0000,,,29.9270,,,,,,38.6420,81.2290,12.6600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,4.5000,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,39.9700,19.3810,,,85.7560,,,,0.0000,,,,,,,,,0.0000,,,,,,357.7870,,100.6950,,0.0000,,0.0000,0.0000,11.5750,11.5870,10.2660,7.4500,5.1490,46.0270,,0.0000,,,,,,61.3060,61.3060,0.0000,,,,,,,,,,,14.5630,0.0000,4.1850,,,,,,,,,,102.2090,118.7650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.7720,,,,,,,,,,,,,,,,,,,,,57.2940,,,,,,,,34.4830,,,,,,,,,,,,,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,116.0220,0.0000,-2.3100,,0.0000,3.6060,71.4780,0.0000,71.4780,,,118.3320,111.3620,583.0610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.0610,,,,,,,,257.0920,,,,,,0.0000,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,0.0000,,0.0000,0.0000,,,,52.4180,12.8870,,,,7.6250,,,3.0480,12.8870,,,,40.5480,2.5050,,,,,,15.3070,,0.0000,9.3650,55.4660,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.3190,74.4950,74.4950,,,,,20.5890,28.2770,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,464.2960,,,,,0.0000,,37.9790,11.6980,,192.8510,,,,,,,,,,,14,0000320193,A,USA,,,89114372.0000,0.0000,0.0000,29.8750,34.8750,10.7500,56.0000,63549872.0000,0.0000,0.0000,,18.2500,22.8750,10.7500,56.0000,1,2,1,,,,1 Infinite Loop,,,,95014,"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408-996-1010,,,01,3663,190,940,B+,CA,0,www.apple.com,,19801212
001690,19830930,1983,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.0000,56.0000,,,USD,USD,1.0000,,Y,9,1,,,12,1,53,,,3,,,,,,,46.8320,,,46.8320,,,,,,,,,,,,468.9930,,,,,,0.0000,,,,,20.5360,,,,,,,,20.5360,52.7010,,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,556.5790,,,,,0.8380,9.8500,,,,,,,,,,6.3837,,,,,,0.0000,52.6660,52.6660,0.0000,,,,377.9010,377.9010,377.9010,,,,,,,,,,143.2840,,,,,,,,,,,,,,,,,,,,,,,,,,,483.3250,,,,,,,,,,59.1980,59.8670,29.0000,,,,13.2100,,183.7150,3.1030,0.0000,,0.0000,1.3080,,0.0000,,0.0000,0.0000,0.0000,0.0000,,0.7180,0.6240,0.1720,0.0000,,,,,,,0.0000,,0.0000,0.0000,,0.0000,,1.3080,1.3080,0.0000,0.0000,,22.4400,,,,,,,,,42.9100,22.4400,,,,,,,,,,,,,,,0.0000,,,,,,0.0000,0.0000,,0.0000,0.0000,,,,,,,0.0000,,,,,,129.6390,152.0790,,,4.6450,1.2800,1.2800,1.2800,1.2800,,,,,,0.0000,0.0000,,,,,,,,,,,,,,,,,,,0.0000,,134.8510,44.0950,178.9460,11.5310,64.1970,,,,,,,,,,,,,,,,,,,499.4440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.7140,76.7140,,76.7140,76.7140,,,379.2090,,,,,,16.4830,,,,0.0000,,0.0000,,,69.9000,,,,,,44.4880,142.4570,28.0690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,6.2000,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,76.0850,38.7640,,,128.7860,,,,0.0000,,,,,,,,,0.0000,,,,,,556.5790,,178.6780,,0.0000,,0.0000,0.0000,16.1010,14.5560,11.1520,8.6520,6.4740,56.9350,,0.0000,,,,,,76.7140,76.7140,0.0000,,,,,,,,,,,16.4830,0.0000,0.0000,,,,,,,,,,129.6390,152.0790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.1220,,,,,,,,,,,,,,,,,,,,,109.9600,,,,,,,,67.0500,,,,,,,,,,,,,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,194.1860,0.0000,-0.8600,,0.0000,5.1240,136.4200,0.0000,136.4200,,,195.0460,190.1960,982.7690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.7690,,,,,,,,377.9010,,,,,,0.0000,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,0.0000,,0.0000,0.0000,,,,43.6830,48.5840,,,,35.6970,,,25.7250,48.5840,,,,28.7050,5.2180,,,,,,0.0000,,0.0000,9.7600,69.4080,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.2070,114.7490,114.7490,,,,,37.3210,60.8220,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,830.6900,,,,,0.0000,,60.0400,17.3630,,347.3650,,,,,,,,,,,14,0000320193,A,USA,,,197165474.0000,0.0000,0.0000,24.3750,63.2500,17.2500,56.0000,181712874.0000,0.0000,0.0000,,23.1250,63.2500,18.0000,56.0000,1,2,1,,,,1 Infinite Loop,,,,95014,"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408-996-1010,,,01,3663,190,940,B+,CA,0,www.apple.com,,19801212
001690,19840930,1984,INDL,C,D,STD,AAPL,037833100,APPLE INC,,DS,,,56.0000,56.0000,,,USD,USD,1.0000,,Y,9,1,,,12,1,53,,,3,,,,,,,49.8060,,,49.8060,,,,,,,,,,,,687.5510,,,,,,0.0000,,,,,25.3670,,,,,,,,25.3670,109.0380,,,,,,0.0000,,,0.0000,,,0.0000,,,,,,,788.7860,,,,,0.0000,0.0000,,,,,,,,,,7.6743,,,,,,0.0000,39.6140,39.6140,0.0000,,,,464.5650,464.5650,464.5650,,,,,,,,,,114.8880,-28.3960,,,,,,,,,,,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,840.6230,,,,,,,,,,60.5350,60.8870,43.0000,0.0000,0.0000,13.8850,13.8850,0.0000,208.9480,3.4520,0.0000,,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,,,,,,,0.0000,,0.0000,0.0000,0.0000,0.0000,,0.0000,0.0000,0.0000,0.0000,,37.9630,,,,,,,,,73.7060,37.9630,,,,,,,,,,,,,,,0.0000,,,,,0.0000,0.0000,0.0000,,0.0000,0.0000,,,,,,,0.0000,0.0000,0.0000,0.0000,0.0000,,91.4480,129.4110,,,5.3820,1.0500,1.0500,1.0500,1.0500,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,122.4710,0.0000,145.7130,13.9390,53.5530,,,,,,,,,,,,,,,,,,,675.2530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0550,64.0550,,64.0550,64.0550,,,464.5650,,,,,,,,,,0.0000,,0.0000,,,127.2010,0.0000,,,,,88.8680,264.6190,48.5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0000,,3.7000,,,0.0000,0.0000,,,,,,,,,,,,,,,,,134.8780,63.7840,,,255.1840,,,,0.0000,,,,,,,,,0.0000,,,,,,788.7860,,324.2210,,0.0000,,0.0000,0.0000,26.1290,23.2610,19.8550,14.3960,9.4950,93.1360,,0.0000,,,,,,64.0550,64.0550,0.0000,,,,,,,,,,,17.7370,17.7370,0.0000,,,,,,,,,,91.4480,129.4110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.1850,46.0000,63.0000,,,,,,,,,,,,,,,,,,,149.5740,,,,,,,,75.8680,,,,,,,,,,,,,,,,,0.0000,,,,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,,,,255.6170,0.0000,-2.8510,,0.0000,10.8310,258.2380,-0.6330,258.2380,,,259.1010,259.1010,1515.8760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.8760,,,,,,,,464.5650,,,,,,0.0000,,,,,,,,,,,,,,,23.2420,,,,,,,,,,,,,,,,,,,,,,0.0000,,,,,0.0000,0.0000,,0.0000,0.0000,,,,39.3670,69.0370,,,,20.4530,6.5370,-1.4450,5.7630,69.0370,0.6710,,,27.6820,4.8500,,,,,0.0000,11.2680,,0.0000,6.8350,45.1300,,,,,,,,,,,,,,,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.3670,120.5560,92.1600,,,,,71.0940,179.7390,,,,,,,,,0.0000,0.0000,0.0000,,,,,,,,,,,,,,,,,1386.4650,,,,,0.0000,,71.1360,20.9940,,545.8420,,,,,,,,,,,14,0000320193,A,USA,,,179014883.0000,0.0000,0.0000,29.1250,34.3750,21.7500,56.0000,185374682.0000,0.0000,0.0000,,25.1250,34.3750,17.2500,56.0000,1,2,1,,,,1 Infinite Loop,,,,95014,"Apple Inc. designs, manufactures, and markets mobile communication and media devices, and personal computers to consumers, and small and mid-sized businesses; and education, enterprise, and government customers worldwide.",Cupertino,Apple Inc,,,94-2404110,,9,4520,452020,45,45202030,B,CA,USA,334220,408-996-1010,,,01,3663,190,940,B+,CA,0,www.apple.com,,19801212
