TICKER,OFTIC,ACTDATS,ESTIMATOR,FPI,MEASURE,VALUE,FPEDATS,ACTTIMS,ANNDATS,ANNDATS_ACT,ANNTIMS_ACT
AAPL,AAPL,19940727,00241,1,EPS,0.0607,19940930,17:21:59,19940725,19941017,0:00:00
AAPL,AAPL,19940727,00211,1,EPS,0.0554,19940930,9:54:46,19940727,19941017,0:00:00
AAPL,AAPL,19940727,00007,1,EPS,0.0586,19940930,11:06:02,19940727,19941017,0:00:00
AAPL,AAPL,19940728,00028,1,EPS,0.0536,19940930,14:04:52,19940728,19941017,0:00:00
AAPL,AAPL,19940801,00114,1,EPS,0.0557,19940930,15:08:53,19940801,19941017,0:00:00
AAPL,AAPL,19940802,00192,1,EPS,0.0607,19940930,10:59:44,19940801,19941017,0:00:00
AAPL,AAPL,19940802,00039,1,EPS,0.0589,19940930,17:39:36,19940802,19941017,0:00:00
AAPL,AAPL,19940803,00407,1,EPS,0.0614,19940930,14:11:48,19940803,19941017,0:00:00
AAPL,AAPL,19940803,00029,1,EPS,0.0643,19940930,14:26:27,19940803,19941017,0:00:00
AAPL,AAPL,19940804,00863,1,EPS,0.0568,19940930,14:25:38,19940804,19941017,0:00:00
AAPL,AAPL,19940810,00011,1,EPS,0.0643,19940930,14:42:25,19940808,19941017,0:00:00
AAPL,AAPL,19940826,00011,1,EPS,0.0607,19940930,14:25:02,19940826,19941017,0:00:00
AAPL,AAPL,19940829,00114,1,EPS,0.0564,19940930,13:22:54,19940829,19941017,0:00:00
AAPL,AAPL,19940831,00125,1,EPS,0.0589,19940930,12:16:54,19940831,19941017,0:00:00
AAPL,AAPL,19940914,00068,1,EPS,0.0607,19940930,17:03:02,19940914,19941017,0:00:00
AAPL,AAPL,19940919,00215,1,EPS,0.0607,19940930,14:35:07,19940919,19941017,0:00:00
AAPL,AAPL,19940921,00308,1,EPS,0.0596,19940930,14:16:50,19940921,19941017,0:00:00
AAPL,AAPL,19940922,00114,1,EPS,0.0557,19940930,15:07:51,19940922,19941017,0:00:00
AAPL,AAPL,19940929,00011,1,EPS,0.0589,19940930,13:45:50,19940929,19941017,0:00:00
AAPL,AAPL,19940929,00114,1,EPS,0.0561,19940930,11:56:11,19940929,19941017,0:00:00
AAPL,AAPL,19941006,00189,1,EPS,0.0589,19940930,15:46:22,19941006,19941017,0:00:00
AAPL,AAPL,19941010,01388,1,EPS,0.0643,19940930,9:34:07,19941007,19941017,0:00:00
AAPL,AAPL,19941011,00206,1,EPS,0.0686,19940930,16:42:27,19941011,19941017,0:00:00
AAPL,AAPL,19941011,00086,1,EPS,0.0514,19940930,14:54:08,19941011,19941017,0:00:00
AAPL,AAPL,19941012,00210,1,EPS,0.0675,19940930,0:00:00,19940506,19941017,0:00:00
AAPL,AAPL,19941012,00183,1,EPS,0.0689,19940930,11:28:06,19941012,19941017,0:00:00
AAPL,AAPL,19941012,00242,1,EPS,0.0689,19940930,11:32:23,19941012,19941017,0:00:00
AAPL,AAPL,19941012,00407,1,EPS,0.0679,19940930,16:50:29,19941012,19941017,0:00:00
AAPL,AAPL,19941012,00028,1,EPS,0.0679,19940930,15:50:16,19941012,19941017,0:00:00
AAPL,AAPL,19941013,00232,1,EPS,0.0682,19940930,14:40:07,19941013,19941017,0:00:00
AAPL,AAPL,19941014,00118,1,EPS,0.0679,19940930,17:19:08,19941014,19941017,0:00:00
AAPL,AAPL,19941014,00037,1,EPS,0.0679,19940930,15:44:20,19941014,19941017,0:00:00
AAPL,AAPL,19941017,00183,1,EPS,0.0686,19940930,9:42:16,19941016,19941017,0:00:00
AAPL,AAPL,19941017,00125,1,EPS,0.0679,19940930,0:00:00,19941017,19941017,0:00:00
AAPL,AAPL,19941017,00011,1,EPS,0.0679,19940930,17:04:11,19941017,19941017,0:00:00
AAPL,AAPL,19941017,00254,1,EPS,0.0686,19940930,16:18:15,19941017,19941017,0:00:00
AAPL,AAPL,19941018,00254,1,EPS,0.1411,19950930,15:55:26,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00086,1,EPS,0.0804,19950930,15:38:25,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00028,1,EPS,0.125,19950930,16:10:52,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00308,1,EPS,0.135,19950930,15:17:50,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00206,1,EPS,0.1375,19950930,16:50:01,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00118,1,EPS,0.1357,19950930,12:39:56,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00085,1,EPS,0.1071,19950930,11:11:27,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00189,1,EPS,0.1321,19950930,16:23:32,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00211,1,EPS,0.1454,19950930,17:24:35,19941018,19951018,19:26:00
AAPL,AAPL,19941018,00229,1,EPS,0.1339,19950930,18:07:30,19941018,19951018,19:26:00
AAPL,AAPL,19941019,00241,1,EPS,0.1054,19950930,14:14:42,19941019,19951018,19:26:00
AAPL,AAPL,19941019,00254,1,EPS,0.1439,19950930,17:19:30,19941019,19951018,19:26:00
AAPL,AAPL,19941019,00007,1,EPS,0.1393,19950930,16:39:44,19941019,19951018,19:26:00
AAPL,AAPL,19941019,00933,1,EPS,0.1357,19950930,11:54:53,19941019,19951018,19:26:00
AAPL,AAPL,19941019,00275,1,EPS,0.1536,19950930,12:27:06,19941019,19951018,19:26:00
AAPL,AAPL,19941020,00183,1,EPS,0.1232,19950930,10:05:48,19941019,19951018,19:26:00
AAPL,AAPL,19941020,00114,1,EPS,0.0921,19950930,13:51:28,19941020,19951018,19:26:00
AAPL,AAPL,19941020,00094,1,EPS,0.1321,19950930,14:08:11,19941020,19951018,19:26:00
AAPL,AAPL,19941024,00210,1,EPS,0.0911,19950930,16:53:20,19941024,19951018,19:26:00
AAPL,AAPL,19941024,00811,1,EPS,0.1107,19950930,13:48:56,19941024,19951018,19:26:00
AAPL,AAPL,19941024,00192,1,EPS,0.125,19950930,12:53:27,19941024,19951018,19:26:00
AAPL,AAPL,19941025,00125,1,EPS,0.1575,19950930,14:22:57,19941025,19951018,19:26:00
AAPL,AAPL,19941025,00037,1,EPS,0.1179,19950930,13:59:45,19941025,19951018,19:26:00
AAPL,AAPL,19941026,00242,1,EPS,0.1143,19950930,13:50:28,19941026,19951018,19:26:00
AAPL,AAPL,19941026,00114,1,EPS,0.1,19950930,16:19:51,19941026,19951018,19:26:00
AAPL,AAPL,19941027,00241,1,EPS,0.1143,19950930,11:55:24,19941024,19951018,19:26:00
AAPL,AAPL,19941101,00039,1,EPS,0.1375,19950930,11:03:04,19941101,19951018,19:26:00
AAPL,AAPL,19941102,00242,1,EPS,0.1257,19950930,16:25:01,19941102,19951018,19:26:00
AAPL,AAPL,19941104,00210,1,EPS,0.125,19950930,16:40:09,19941104,19951018,19:26:00
AAPL,AAPL,19941109,00863,1,EPS,0.15,19950930,10:01:50,19941108,19951018,19:26:00
AAPL,AAPL,19941109,00242,1,EPS,0.1186,19950930,16:22:15,19941109,19951018,19:26:00
AAPL,AAPL,19941115,00254,1,EPS,0.1429,19950930,12:58:22,19941115,19951018,19:26:00
AAPL,AAPL,19941202,00142,1,EPS,0.125,19950930,17:47:52,19941201,19951018,19:26:00
AAPL,AAPL,19941202,00254,1,EPS,0.1439,19950930,12:14:32,19941202,19951018,19:26:00
AAPL,AAPL,19941205,00068,1,EPS,0.1339,19950930,13:16:48,19941201,19951018,19:26:00
AAPL,AAPL,19941206,00215,1,EPS,0.1161,19950930,10:41:34,19941206,19951018,19:26:00
AAPL,AAPL,19941208,00011,1,EPS,0.1125,19950930,15:31:08,19941208,19951018,19:26:00
AAPL,AAPL,19941213,00158,1,EPS,0.1214,19950930,15:26:00,19941213,19951018,19:26:00
AAPL,AAPL,19941219,00029,1,EPS,0.1179,19950930,16:08:44,19941219,19951018,19:26:00
AAPL,AAPL,19941219,00007,1,EPS,0.1429,19950930,15:08:26,19941219,19951018,19:26:00
AAPL,AAPL,19950111,00114,1,EPS,0.1014,19950930,12:20:25,19950111,19951018,19:26:00
AAPL,AAPL,19950113,00192,1,EPS,0.1257,19950930,12:21:09,19950113,19951018,19:26:00
AAPL,AAPL,19950120,00125,1,EPS,0.1696,19950930,15:10:41,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00206,1,EPS,0.1689,19950930,16:49:48,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00085,1,EPS,0.1518,19950930,13:59:10,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00118,1,EPS,0.1679,19950930,14:57:29,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00028,1,EPS,0.1464,19950930,15:49:14,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00086,1,EPS,0.125,19950930,15:54:04,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00029,1,EPS,0.1804,19950930,16:58:25,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00308,1,EPS,0.1536,19950930,16:02:53,19950120,19951018,19:26:00
AAPL,AAPL,19950120,00007,1,EPS,0.1643,19950930,16:33:02,19950120,19951018,19:26:00
AAPL,AAPL,19950123,00232,1,EPS,0.1661,19950930,9:17:14,19950120,19951018,19:26:00
AAPL,AAPL,19950123,00254,1,EPS,0.1546,19950930,12:02:36,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00114,1,EPS,0.1518,19950930,14:24:21,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00242,1,EPS,0.1429,19950930,16:27:58,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00094,1,EPS,0.1536,19950930,16:27:46,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00933,1,EPS,0.1661,19950930,15:36:11,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00039,1,EPS,0.1625,19950930,14:18:14,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00142,1,EPS,0.1518,19950930,15:25:43,19950123,19951018,19:26:00
AAPL,AAPL,19950123,00241,1,EPS,0.1518,19950930,9:19:31,19950123,19951018,19:26:00
AAPL,AAPL,19950124,00011,1,EPS,0.1607,19950930,15:02:38,19950124,19951018,19:26:00
AAPL,AAPL,19950124,00811,1,EPS,0.1571,19950930,0:00:00,19950124,19951018,19:26:00
AAPL,AAPL,19950124,00037,1,EPS,0.1393,19950930,13:21:24,19950124,19951018,19:26:00
AAPL,AAPL,19950124,00068,1,EPS,0.1607,19950930,14:59:48,19950124,19951018,19:26:00
AAPL,AAPL,19950127,00192,1,EPS,0.1529,19950930,13:13:45,19950127,19951018,19:26:00
AAPL,AAPL,19950130,00183,1,EPS,0.1607,19950930,9:19:54,19950130,19951018,19:26:00
AAPL,AAPL,19950130,00158,1,EPS,0.1429,19950930,10:41:30,19950130,19951018,19:26:00
AAPL,AAPL,19950131,00100,1,EPS,0.1732,19950930,14:45:11,19950131,19951018,19:26:00
AAPL,AAPL,19950201,00215,1,EPS,0.1339,19950930,10:29:35,19950201,19951018,19:26:00
AAPL,AAPL,19950203,00210,1,EPS,0.1696,19950930,16:01:07,19950203,19951018,19:26:00
AAPL,AAPL,19950206,00254,1,EPS,0.1607,19950930,14:45:44,19950206,19951018,19:26:00
AAPL,AAPL,19950213,00085,1,EPS,0.1786,19950930,10:08:03,19950210,19951018,19:26:00
AAPL,AAPL,19950216,00189,1,EPS,0.1625,19950930,11:22:51,19950214,19951018,19:26:00
AAPL,AAPL,19950224,00211,1,EPS,0.1857,19950930,15:39:16,19950223,19951018,19:26:00
AAPL,AAPL,19950228,00125,1,EPS,0.1704,19950930,12:46:32,19950228,19951018,19:26:00
AAPL,AAPL,19950303,00215,1,EPS,0.1429,19950930,12:46:19,19950303,19951018,19:26:00
AAPL,AAPL,19950306,00229,1,EPS,0.1643,19950930,14:39:36,19950306,19951018,19:26:00
AAPL,AAPL,19950310,00215,1,EPS,0.1518,19950930,9:28:46,19950310,19951018,19:26:00
AAPL,AAPL,19950314,00100,1,EPS,0.1679,19950930,13:08:20,19950314,19951018,19:26:00
AAPL,AAPL,19950315,00189,1,EPS,0.1554,19950930,14:42:23,19950315,19951018,19:26:00
AAPL,AAPL,19950315,01388,1,EPS,0.1536,19950930,16:32:54,19950315,19951018,19:26:00
AAPL,AAPL,19950317,00206,1,EPS,0.1629,19950930,16:45:05,19950317,19951018,19:26:00
AAPL,AAPL,19950321,00863,1,EPS,0.1768,19950930,15:01:49,19950321,19951018,19:26:00
AAPL,AAPL,19950322,00085,1,EPS,0.1643,19950930,14:14:15,19950322,19951018,19:26:00
AAPL,AAPL,19950324,00011,1,EPS,0.1575,19950930,0:00:00,19950324,19951018,19:26:00
AAPL,AAPL,19950324,00232,1,EPS,0.1554,19950930,12:47:43,19950324,19951018,19:26:00
AAPL,AAPL,19950328,00118,1,EPS,0.1589,19950930,12:53:16,19950328,19951018,19:26:00
AAPL,AAPL,19950329,00211,1,EPS,0.1711,19950930,15:26:41,19950329,19951018,19:26:00
AAPL,AAPL,19950329,00242,1,EPS,0.1339,19950930,14:33:36,19950329,19951018,19:26:00
AAPL,AAPL,19950404,00114,1,EPS,0.1464,19950930,17:40:30,19950404,19951018,19:26:00
AAPL,AAPL,19950404,00215,1,EPS,0.1339,19950930,11:03:02,19950404,19951018,19:26:00
AAPL,AAPL,19950412,00085,1,EPS,0.1464,19950930,16:07:34,19950412,19951018,19:26:00
AAPL,AAPL,19950418,00039,1,EPS,0.1571,19950930,14:04:30,19950418,19951018,19:26:00
AAPL,AAPL,19950419,00211,1,EPS,0.1739,19950930,12:02:51,19950417,19951018,19:26:00
AAPL,AAPL,19950419,00094,1,EPS,0.16,19950930,17:09:20,19950419,19951018,19:26:00
AAPL,AAPL,19950421,00100,1,EPS,0.1482,19950930,15:35:19,19950421,19951018,19:26:00
AAPL,AAPL,19950421,00254,1,EPS,0.1536,19950930,16:34:27,19950421,19951018,19:26:00
AAPL,AAPL,19950421,00028,1,EPS,0.1339,19950930,15:21:19,19950421,19951018,19:26:00
AAPL,AAPL,19950421,00114,1,EPS,0.1371,19950930,15:23:42,19950421,19951018,19:26:00
AAPL,AAPL,19950424,00086,1,EPS,0.1196,19950930,16:22:15,19950421,19951018,19:26:00
AAPL,AAPL,19950424,00206,1,EPS,0.1475,19950930,9:29:33,19950424,19951018,19:26:00
AAPL,AAPL,19950424,00183,1,EPS,0.1589,19950930,14:42:47,19950424,19951018,19:26:00
AAPL,AAPL,19950424,00037,1,EPS,0.1429,19950930,14:56:55,19950424,19951018,19:26:00
AAPL,AAPL,19950424,00189,1,EPS,0.1411,19950930,13:56:20,19950424,19951018,19:26:00
AAPL,AAPL,19950425,00118,1,EPS,0.1464,19950930,13:29:36,19950424,19951018,19:26:00
AAPL,AAPL,19950425,00011,1,EPS,0.14,19950930,0:00:00,19950425,19951018,19:26:00
AAPL,AAPL,19950426,00192,1,EPS,0.1582,19950930,0:00:00,19950426,19951018,19:26:00
AAPL,AAPL,19950427,00863,1,EPS,0.1518,19950930,12:08:59,19950427,19951018,19:26:00
AAPL,AAPL,19950501,00811,1,EPS,0.1429,19950930,15:17:57,19950501,19951018,19:26:00
AAPL,AAPL,19950501,00125,1,EPS,0.1543,19950930,10:26:03,19950501,19951018,19:26:00
AAPL,AAPL,19950501,01388,1,EPS,0.1482,19950930,12:55:07,19950501,19951018,19:26:00
AAPL,AAPL,19950502,00229,1,EPS,0.1482,19950930,14:04:01,19950502,19951018,19:26:00
AAPL,AAPL,19950504,00211,1,EPS,0.1468,19950930,9:55:00,19950502,19951018,19:26:00
AAPL,AAPL,19950505,00086,1,EPS,0.1304,19950930,15:32:16,19950505,19951018,19:26:00
AAPL,AAPL,19950509,00039,1,EPS,0.15,19950930,14:30:37,19950509,19951018,19:26:00
AAPL,AAPL,19950516,00068,1,EPS,0.1429,19950930,14:11:56,19950515,19951018,19:26:00
AAPL,AAPL,19950517,00933,1,EPS,0.1518,19950930,15:50:41,19950517,19951018,19:26:00
AAPL,AAPL,19950518,00094,1,EPS,0.1411,19950930,15:03:06,19950518,19951018,19:26:00
AAPL,AAPL,19950523,00308,1,EPS,0.1464,19950930,13:17:56,19950523,19951018,19:26:00
AAPL,AAPL,19950523,00241,1,EPS,0.1429,19950930,14:26:04,19950523,19951018,19:26:00
AAPL,AAPL,19950524,00007,1,EPS,0.155,19950930,0:00:00,19950524,19951018,19:26:00
AAPL,AAPL,19950525,00407,1,EPS,0.1429,19950930,9:26:26,19950523,19951018,19:26:00
AAPL,AAPL,19950525,00142,1,EPS,0.1411,19950930,15:51:19,19950524,19951018,19:26:00
AAPL,AAPL,19950525,00007,1,EPS,0.1457,19950930,15:30:47,19950525,19951018,19:26:00
AAPL,AAPL,19950605,00029,1,EPS,0.1482,19950930,10:35:08,19950605,19951018,19:26:00
AAPL,AAPL,19950612,00215,1,EPS,0.1696,19950930,10:19:14,19950612,19951018,19:26:00
AAPL,AAPL,19950620,00210,1,EPS,0.1518,19950930,15:35:52,19950620,19951018,19:26:00
AAPL,AAPL,19950621,00007,1,EPS,0.155,19950930,12:38:53,19950621,19951018,19:26:00
AAPL,AAPL,19950626,00007,1,EPS,0.1457,19950930,18:03:08,19950626,19951018,19:26:00
AAPL,AAPL,19950627,00011,1,EPS,0.1429,19950930,10:58:11,19950627,19951018,19:26:00
AAPL,AAPL,19950712,00232,1,EPS,0.1446,19950930,7:08:36,19950711,19951018,19:26:00
AAPL,AAPL,19950713,00100,1,EPS,0.15,19950930,16:02:43,19950713,19951018,19:26:00
AAPL,AAPL,19950714,00215,1,EPS,0.15,19950930,9:39:07,19950714,19951018,19:26:00
AAPL,AAPL,19950720,00029,1,EPS,0.1539,19950930,11:52:50,19950720,19951018,19:26:00
AAPL,AAPL,19950721,00254,1,EPS,0.1464,19950930,15:57:21,19950721,19951018,19:26:00
AAPL,AAPL,19950721,00118,1,EPS,0.1429,19950930,16:13:10,19950721,19951018,19:26:00
AAPL,AAPL,19950721,00086,1,EPS,0.1339,19950930,16:58:07,19950721,19951018,19:26:00
AAPL,AAPL,19950721,00125,1,EPS,0.1461,19950930,16:56:00,19950721,19951018,19:26:00
AAPL,AAPL,19950721,00308,1,EPS,0.1411,19950930,15:53:51,19950721,19951018,19:26:00
AAPL,AAPL,19950724,00183,1,EPS,0.1509,19950930,12:34:59,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00242,1,EPS,0.1386,19950930,14:04:29,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00232,1,EPS,0.1411,19950930,12:40:52,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00100,1,EPS,0.1475,19950930,16:04:23,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00215,1,EPS,0.1357,19950930,11:44:04,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00007,1,EPS,0.1371,19950930,16:25:16,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00037,1,EPS,0.1357,19950930,16:32:21,19950724,19951018,19:26:00
AAPL,AAPL,19950724,00028,1,EPS,0.1375,19950930,15:45:37,19950724,19951018,19:26:00
AAPL,AAPL,19950725,00863,1,EPS,0.1386,19950930,13:46:38,19950725,19951018,19:26:00
AAPL,AAPL,19950726,00029,1,EPS,0.1446,19950930,11:55:35,19950726,19951018,19:26:00
AAPL,AAPL,19950726,00039,1,EPS,0.1429,19950930,16:39:14,19950726,19951018,19:26:00
AAPL,AAPL,19950727,00241,1,EPS,0.1393,19950930,12:20:49,19950725,19951018,19:26:00
AAPL,AAPL,19950727,00811,1,EPS,0.1357,19950930,13:17:12,19950727,19951018,19:26:00
AAPL,AAPL,19950727,00142,1,EPS,0.1464,19950930,15:27:27,19950727,19951018,19:26:00
AAPL,AAPL,19950728,00085,1,EPS,0.1464,19950930,0:00:00,19950728,19951018,19:26:00
AAPL,AAPL,19950731,00873,1,EPS,0.1389,19950930,14:01:03,19950731,19951018,19:26:00
AAPL,AAPL,19950801,00229,1,EPS,0.1464,19950930,9:28:29,19950731,19951018,19:26:00
AAPL,AAPL,19950803,00011,1,EPS,0.1411,19950930,10:40:32,19950802,19951018,19:26:00
AAPL,AAPL,19950803,00085,1,EPS,0.1386,19950930,16:25:11,19950803,19951018,19:26:00
AAPL,AAPL,19950808,00189,1,EPS,0.1321,19950930,10:49:40,19950803,19951018,19:26:00
AAPL,AAPL,19950810,00210,1,EPS,0.1429,19950930,13:38:35,19950810,19951018,19:26:00
AAPL,AAPL,19950816,00933,1,EPS,0.1404,19950930,16:21:47,19950816,19951018,19:26:00
AAPL,AAPL,19950821,00191,1,EPS,0.1464,19950930,12:13:51,19950821,19951018,19:26:00
AAPL,AAPL,19950823,00192,1,EPS,0.1486,19950930,10:03:06,19950821,19951018,19:26:00
AAPL,AAPL,19950823,00094,1,EPS,0.1446,19950930,16:37:12,19950823,19951018,19:26:00
AAPL,AAPL,19950824,00211,1,EPS,0.1396,19950930,15:50:44,19950824,19951018,19:26:00
AAPL,AAPL,19950824,00407,1,EPS,0.1393,19950930,14:22:44,19950824,19951018,19:26:00
AAPL,AAPL,19950830,00054,1,EPS,0.1464,19950930,12:16:53,19950829,19951018,19:26:00
AAPL,AAPL,19950831,00241,1,EPS,0.1475,19950930,8:54:10,19950830,19951018,19:26:00
AAPL,AAPL,19950831,00211,1,EPS,0.1386,19950930,10:29:31,19950831,19951018,19:26:00
AAPL,AAPL,19950906,00183,1,EPS,0.148,19950930,8:44:20,19950905,19951018,19:26:00
AAPL,AAPL,19950912,00114,1,EPS,0.1407,19950930,13:44:06,19950911,19951018,19:26:00
AAPL,AAPL,19950914,00232,1,EPS,0.1321,19950930,8:16:33,19950914,19951018,19:26:00
AAPL,AAPL,19950915,00100,1,EPS,0.1279,19950930,16:56:33,19950915,19951018,19:26:00
AAPL,AAPL,19950915,00863,1,EPS,0.1282,19950930,12:16:46,19950915,19951018,19:26:00
AAPL,AAPL,19950915,00254,1,EPS,0.1154,19950930,12:01:21,19950915,19951018,19:26:00
AAPL,AAPL,19950915,00118,1,EPS,0.125,19950930,16:22:35,19950915,19951018,19:26:00
AAPL,AAPL,19950915,00873,1,EPS,0.1154,19950930,14:59:03,19950915,19951018,19:26:00
AAPL,AAPL,19950918,00210,1,EPS,0.1286,19950930,0:00:00,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00811,1,EPS,0.1196,19950930,0:00:00,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00114,1,EPS,0.1125,19950930,0:00:00,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00241,1,EPS,0.1268,19950930,16:50:24,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00086,1,EPS,0.125,19950930,16:31:29,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00232,1,EPS,0.1196,19950930,11:05:48,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00011,1,EPS,0.125,19950930,14:43:38,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00183,1,EPS,0.1161,19950930,11:52:48,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00125,1,EPS,0.1207,19950930,12:11:26,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00211,1,EPS,0.1239,19950930,9:29:38,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00007,1,EPS,0.1157,19950930,11:32:27,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00407,1,EPS,0.1239,19950930,0:00:00,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00215,1,EPS,0.1214,19950930,11:08:05,19950918,19951018,19:26:00
AAPL,AAPL,19950918,00094,1,EPS,0.1125,19950930,0:00:00,19950918,19951018,19:26:00
AAPL,AAPL,19950919,00189,1,EPS,0.1232,19950930,16:16:49,19950919,19951018,19:26:00
AAPL,AAPL,19950919,00933,1,EPS,0.1225,19950930,0:00:00,19950919,19951018,19:26:00
AAPL,AAPL,19950919,00029,1,EPS,0.1179,19950930,9:57:57,19950919,19951018,19:26:00
AAPL,AAPL,19950919,00037,1,EPS,0.1161,19950930,0:00:00,19950919,19951018,19:26:00
AAPL,AAPL,19950920,00308,1,EPS,0.1211,19950930,0:00:00,19950920,19951018,19:26:00
AAPL,AAPL,19950920,00142,1,EPS,0.1182,19950930,0:00:00,19950920,19951018,19:26:00
AAPL,AAPL,19950920,00191,1,EPS,0.1221,19950930,10:45:02,19950920,19951018,19:26:00
AAPL,AAPL,19950920,00054,1,EPS,0.1257,19950930,0:00:00,19950920,19951018,19:26:00
AAPL,AAPL,19950922,00192,1,EPS,0.1325,19950930,12:54:32,19950922,19951018,19:26:00
AAPL,AAPL,19951005,00028,1,EPS,0.1232,19950930,15:14:43,19951005,19951018,19:26:00
AAPL,AAPL,19951011,00229,1,EPS,0.1375,19950930,11:28:36,19951011,19951018,19:26:00
AAPL,AAPL,19951013,00085,1,EPS,0.1179,19950930,0:00:00,19951013,19951018,19:26:00
AAPL,AAPL,19951016,00068,1,EPS,0.1157,19950930,11:37:16,19951016,19951018,19:26:00
AAPL,AAPL,19951017,00158,1,EPS,0.1179,19950930,13:42:25,19951017,19951018,19:26:00
AAPL,AAPL,19951017,00039,1,EPS,0.1361,19950930,16:20:26,19951017,19951018,19:26:00
AAPL,AAPL,19951019,00873,1,EPS,0.1314,19960930,14:52:50,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00086,1,EPS,0.125,19960930,13:32:17,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00028,1,EPS,0.0982,19960930,14:08:38,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00100,1,EPS,0.1214,19960930,13:49:31,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00085,1,EPS,0.1161,19960930,13:43:31,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00189,1,EPS,0.1089,19960930,14:21:27,19951019,19961016,20:11:19
AAPL,AAPL,19951019,00863,1,EPS,0.125,19960930,14:45:31,19951019,19961016,20:11:19
AAPL,AAPL,19951020,00037,1,EPS,0.1214,19960930,16:50:03,19951020,19961016,20:11:19
AAPL,AAPL,19951020,00232,1,EPS,0.1286,19960930,13:23:29,19951020,19961016,20:11:19
AAPL,AAPL,19951020,00125,1,EPS,0.0982,19960930,0:00:00,19951020,19961016,20:11:19
AAPL,AAPL,19951020,00191,1,EPS,0.1168,19960930,12:20:28,19951020,19961016,20:11:19
AAPL,AAPL,19951023,00007,1,EPS,0.1071,19960930,17:53:38,19951023,19961016,20:11:19
AAPL,AAPL,19951023,00211,1,EPS,0.1321,19960930,12:08:24,19951023,19961016,20:11:19
AAPL,AAPL,19951023,00254,1,EPS,0.1214,19960930,16:02:24,19951023,19961016,20:11:19
AAPL,AAPL,19951024,00241,1,EPS,0.1054,19960930,14:14:49,19951023,19961016,20:11:19
AAPL,AAPL,19951026,00011,1,EPS,0.1304,19960930,16:02:46,19951026,19961016,20:11:19
AAPL,AAPL,19951026,00192,1,EPS,0.1054,19960930,11:14:38,19951026,19961016,20:11:19
AAPL,AAPL,19951026,00142,1,EPS,0.0625,19960930,14:24:59,19951026,19961016,20:11:19
AAPL,AAPL,19951031,00068,1,EPS,0.1179,19960930,10:16:47,19951031,19961016,20:11:19
AAPL,AAPL,19951102,00215,1,EPS,0.1339,19960930,10:35:09,19951102,19961016,20:11:19
AAPL,AAPL,19951107,00229,1,EPS,0.0946,19960930,16:29:42,19951107,19961016,20:11:19
AAPL,AAPL,19951108,00811,1,EPS,0.1321,19960930,12:14:56,19951108,19961016,20:11:19
AAPL,AAPL,19951108,00039,1,EPS,0.1089,19960930,15:32:11,19951108,19961016,20:11:19
AAPL,AAPL,19951109,00583,1,EPS,0.1168,19960930,13:02:57,19951109,19961016,20:11:19
AAPL,AAPL,19951109,00007,1,EPS,0.1161,19960930,14:23:04,19951109,19961016,20:11:19
