TICKER,OFTIC,ACTDATS,ESTIMATOR,FPI,MEASURE,VALUE,FPEDATS,ACTTIMS,ANNDATS,ANNDATS_ACT,ANNTIMS_ACT
MSFT,MSFT,19870305,00007,1,EPS,0.0088,19870630,0:00:00,19870305,19870723,0:00:00
MSFT,MSFT,19870312,00114,1,EPS,0.0088,19870630,0:00:00,19870312,19870723,0:00:00
MSFT,MSFT,19870312,00254,1,EPS,0.0088,19870630,0:00:00,19870312,19870723,0:00:00
MSFT,MSFT,19870312,00220,1,EPS,0.0088,19870630,0:00:00,19870312,19870723,0:00:00
MSFT,MSFT,19870318,00254,1,EPS,0.0088,19870630,0:00:00,19870318,19870723,0:00:00
MSFT,MSFT,19870318,00108,1,EPS,0.0088,19870630,0:00:00,19870318,19870723,0:00:00
MSFT,MSFT,19870318,00139,1,EPS,0.0088,19870630,0:00:00,19870318,19870723,0:00:00
MSFT,MSFT,19870326,00114,1,EPS,0.0088,19870630,0:00:00,19870326,19870723,0:00:00
MSFT,MSFT,19870409,00308,1,EPS,0.0088,19870630,0:00:00,19870409,19870723,0:00:00
MSFT,MSFT,19870409,00165,1,EPS,0.0088,19870630,0:00:00,19870409,19870723,0:00:00
MSFT,MSFT,19870414,00254,1,EPS,0.01,19870630,0:00:00,19870414,19870723,0:00:00
MSFT,MSFT,19870414,00100,1,EPS,0.0088,19870630,0:00:00,19870414,19870723,0:00:00
MSFT,MSFT,19870414,00048,1,EPS,0.0094,19870630,0:00:00,19870414,19870723,0:00:00
MSFT,MSFT,19870416,00229,1,EPS,0.01,19870630,0:00:00,19870416,19870723,0:00:00
MSFT,MSFT,19870423,00118,1,EPS,0.01,19870630,0:00:00,19870423,19870723,0:00:00
MSFT,MSFT,19870429,00241,1,EPS,0.0094,19870630,0:00:00,19870429,19870723,0:00:00
MSFT,MSFT,19870429,00125,1,EPS,0.01,19870630,0:00:00,19870429,19870723,0:00:00
MSFT,MSFT,19870430,00118,1,EPS,0.01,19870630,0:00:00,19870430,19870723,0:00:00
MSFT,MSFT,19870430,00308,1,EPS,0.01,19870630,0:00:00,19870430,19870723,0:00:00
MSFT,MSFT,19870430,00076,1,EPS,0.0094,19870630,0:00:00,19870430,19870723,0:00:00
MSFT,MSFT,19870430,00007,1,EPS,0.01,19870630,0:00:00,19870430,19870723,0:00:00
MSFT,MSFT,19870506,00239,1,EPS,0.0094,19870630,0:00:00,19870506,19870723,0:00:00
MSFT,MSFT,19870507,00100,1,EPS,0.0094,19870630,0:00:00,19870507,19870723,0:00:00
MSFT,MSFT,19870512,00254,1,EPS,0.01,19870630,0:00:00,19870512,19870723,0:00:00
MSFT,MSFT,19870512,00165,1,EPS,0.0094,19870630,0:00:00,19870512,19870723,0:00:00
MSFT,MSFT,19870513,00318,1,EPS,0.0088,19870630,0:00:00,19870513,19870723,0:00:00
MSFT,MSFT,19870513,00108,1,EPS,0.0094,19870630,0:00:00,19870513,19870723,0:00:00
MSFT,MSFT,19870604,00114,1,EPS,0.0094,19870630,0:00:00,19870604,19870723,0:00:00
MSFT,MSFT,19870615,00242,1,EPS,0.0094,19870630,0:00:00,19870615,19870723,0:00:00
MSFT,MSFT,19870617,00220,1,EPS,0.01,19870630,0:00:00,19870617,19870723,0:00:00
MSFT,MSFT,19870709,00139,1,EPS,0.01,19870630,0:00:00,19870709,19870723,0:00:00
MSFT,MSFT,19870710,00242,1,EPS,0.0106,19870630,0:00:00,19870710,19870723,0:00:00
MSFT,MSFT,19870715,00279,1,EPS,0.0094,19870630,0:00:00,19870715,19870723,0:00:00
MSFT,MSFT,19870715,00229,1,EPS,0.0094,19870630,0:00:00,19870715,19870723,0:00:00
MSFT,MSFT,19870715,00118,1,EPS,0.01,19870630,0:00:00,19870715,19870723,0:00:00
MSFT,MSFT,19861015,00308,1,EPS,0.0138,19880630,0:00:00,19861015,19880727,0:00:00
MSFT,MSFT,19861015,00254,1,EPS,0.0131,19880630,0:00:00,19861015,19880727,0:00:00
MSFT,MSFT,19861015,00242,1,EPS,0.0144,19880630,0:00:00,19861015,19880727,0:00:00
MSFT,MSFT,19861119,00118,1,EPS,0.0131,19880630,0:00:00,19861119,19880727,0:00:00
MSFT,MSFT,19861119,00114,1,EPS,0.0113,19880630,0:00:00,19861119,19880727,0:00:00
MSFT,MSFT,19861217,00254,1,EPS,0.0144,19880630,0:00:00,19861217,19880727,0:00:00
MSFT,MSFT,19870428,00279,1,EPS,0.0169,19880630,0:00:00,19870428,19880727,0:00:00
MSFT,MSFT,19870428,00150,1,EPS,0.0175,19880630,0:00:00,19870428,19880727,0:00:00
MSFT,MSFT,19870428,00125,1,EPS,0.0169,19880630,0:00:00,19870428,19880727,0:00:00
MSFT,MSFT,19870528,00076,1,EPS,0.0119,19880630,0:00:00,19870528,19880727,0:00:00
MSFT,MSFT,19870715,00229,1,EPS,0.015,19880630,0:00:00,19870715,19880727,0:00:00
MSFT,MSFT,19870722,00191,1,EPS,0.0131,19880630,0:00:00,19870722,19880727,0:00:00
MSFT,MSFT,19870730,00011,1,EPS,0.0125,19880630,0:00:00,19870730,19880727,0:00:00
MSFT,MSFT,19870804,00007,1,EPS,0.0138,19880630,0:00:00,19870804,19880727,0:00:00
MSFT,MSFT,19870806,00239,1,EPS,0.0119,19880630,0:00:00,19870806,19880727,0:00:00
MSFT,MSFT,19870813,00191,1,EPS,0.0125,19880630,0:00:00,19870813,19880727,0:00:00
MSFT,MSFT,19870813,00242,1,EPS,0.0119,19880630,0:00:00,19870813,19880727,0:00:00
MSFT,MSFT,19870813,00239,1,EPS,0.0119,19880630,0:00:00,19870813,19880727,0:00:00
MSFT,MSFT,19870819,00114,1,EPS,0.0119,19880630,0:00:00,19870819,19880727,0:00:00
MSFT,MSFT,19870827,00229,1,EPS,0.0138,19880630,0:00:00,19870827,19880727,0:00:00
MSFT,MSFT,19870828,00125,1,EPS,0.0131,19880630,0:00:00,19870828,19880727,0:00:00
MSFT,MSFT,19870902,00100,1,EPS,0.0125,19880630,0:00:00,19870902,19880727,0:00:00
MSFT,MSFT,19870910,00275,1,EPS,0.0131,19880630,0:00:00,19870910,19880727,0:00:00
MSFT,MSFT,19870930,00048,1,EPS,0.0125,19880630,0:00:00,19870930,19880727,0:00:00
MSFT,MSFT,19871008,00232,1,EPS,0.0125,19880630,0:00:00,19871008,19880727,0:00:00
MSFT,MSFT,19871014,00007,1,EPS,0.0175,19880630,0:00:00,19871014,19880727,0:00:00
MSFT,MSFT,19871015,00254,1,EPS,0.0131,19880630,0:00:00,19871015,19880727,0:00:00
MSFT,MSFT,19871015,00308,1,EPS,0.0138,19880630,0:00:00,19871015,19880727,0:00:00
MSFT,MSFT,19871015,00242,1,EPS,0.0144,19880630,0:00:00,19871015,19880727,0:00:00
MSFT,MSFT,19871021,00254,1,EPS,0.0138,19880630,0:00:00,19871021,19880727,0:00:00
MSFT,MSFT,19871021,00108,1,EPS,0.0125,19880630,0:00:00,19871021,19880727,0:00:00
MSFT,MSFT,19871022,00279,1,EPS,0.0119,19880630,0:00:00,19871022,19880727,0:00:00
MSFT,MSFT,19871022,00192,1,EPS,0.0125,19880630,0:00:00,19871022,19880727,0:00:00
MSFT,MSFT,19871028,00011,1,EPS,0.0131,19880630,0:00:00,19871028,19880727,0:00:00
MSFT,MSFT,19871028,00114,1,EPS,0.0125,19880630,0:00:00,19871028,19880727,0:00:00
MSFT,MSFT,19871029,00100,1,EPS,0.0131,19880630,0:00:00,19871029,19880727,0:00:00
MSFT,MSFT,19871030,00048,1,EPS,0.0125,19880630,0:00:00,19871030,19880727,0:00:00
MSFT,MSFT,19871104,00241,1,EPS,0.0138,19880630,0:00:00,19871104,19880727,0:00:00
MSFT,MSFT,19871105,00048,1,EPS,0.0125,19880630,0:00:00,19871105,19880727,0:00:00
MSFT,MSFT,19871109,00011,1,EPS,0.0125,19880630,0:00:00,19871109,19880727,0:00:00
MSFT,MSFT,19871112,00189,1,EPS,0.0138,19880630,0:00:00,19871112,19880727,0:00:00
MSFT,MSFT,19871112,00232,1,EPS,0.0131,19880630,0:00:00,19871112,19880727,0:00:00
MSFT,MSFT,19871112,00220,1,EPS,0.0144,19880630,0:00:00,19871112,19880727,0:00:00
MSFT,MSFT,19871117,00308,1,EPS,0.0138,19880630,0:00:00,19871117,19880727,0:00:00
MSFT,MSFT,19871117,00150,1,EPS,0.0138,19880630,0:00:00,19871117,19880727,0:00:00
MSFT,MSFT,19871118,00191,1,EPS,0.0138,19880630,0:00:00,19871118,19880727,0:00:00
MSFT,MSFT,19871118,00229,1,EPS,0.0144,19880630,0:00:00,19871118,19880727,0:00:00
MSFT,MSFT,19871119,00118,1,EPS,0.0131,19880630,0:00:00,19871119,19880727,0:00:00
MSFT,MSFT,19871124,00279,1,EPS,0.0119,19880630,0:00:00,19871124,19880727,0:00:00
MSFT,MSFT,19871202,00085,1,EPS,0.0119,19880630,0:00:00,19871202,19880727,0:00:00
MSFT,MSFT,19871202,00239,1,EPS,0.0119,19880630,0:00:00,19871202,19880727,0:00:00
MSFT,MSFT,19871203,00118,1,EPS,0.0138,19880630,0:00:00,19871203,19880727,0:00:00
MSFT,MSFT,19871203,00011,1,EPS,0.0131,19880630,0:00:00,19871203,19880727,0:00:00
MSFT,MSFT,19871208,00150,1,EPS,0.0131,19880630,0:00:00,19871208,19880727,0:00:00
MSFT,MSFT,19871210,00254,1,EPS,0.0131,19880630,0:00:00,19871210,19880727,0:00:00
MSFT,MSFT,19871216,00114,1,EPS,0.0125,19880630,0:00:00,19871216,19880727,0:00:00
MSFT,MSFT,19871217,00254,1,EPS,0.0144,19880630,0:00:00,19871217,19880727,0:00:00
MSFT,MSFT,19871223,00279,1,EPS,0.0125,19880630,0:00:00,19871223,19880727,0:00:00
MSFT,MSFT,19871228,00048,1,EPS,0.0138,19880630,0:00:00,19871228,19880727,0:00:00
MSFT,MSFT,19871230,00189,1,EPS,0.015,19880630,0:00:00,19871230,19880727,0:00:00
MSFT,MSFT,19880112,00165,1,EPS,0.0131,19880630,0:00:00,19880112,19880727,0:00:00
MSFT,MSFT,19880113,00150,1,EPS,0.0138,19880630,0:00:00,19880113,19880727,0:00:00
MSFT,MSFT,19880113,00118,1,EPS,0.0144,19880630,0:00:00,19880113,19880727,0:00:00
MSFT,MSFT,19880113,00125,1,EPS,0.015,19880630,0:00:00,19880113,19880727,0:00:00
MSFT,MSFT,19880121,00232,1,EPS,0.015,19880630,0:00:00,19880121,19880727,0:00:00
MSFT,MSFT,19880127,00157,1,EPS,0.0125,19880630,0:00:00,19880127,19880727,0:00:00
MSFT,MSFT,19880127,00191,1,EPS,0.0156,19880630,0:00:00,19880127,19880727,0:00:00
MSFT,MSFT,19880127,00229,1,EPS,0.015,19880630,0:00:00,19880127,19880727,0:00:00
MSFT,MSFT,19880201,00279,1,EPS,0.0138,19880630,0:00:00,19880201,19880727,0:00:00
MSFT,MSFT,19880202,00239,1,EPS,0.0131,19880630,0:00:00,19880202,19880727,0:00:00
MSFT,MSFT,19880204,00254,1,EPS,0.015,19880630,0:00:00,19880204,19880727,0:00:00
MSFT,MSFT,19880204,00139,1,EPS,0.0138,19880630,0:00:00,19880204,19880727,0:00:00
MSFT,MSFT,19880208,00220,1,EPS,0.0163,19880630,0:00:00,19880208,19880727,0:00:00
MSFT,MSFT,19880209,00189,1,EPS,0.0156,19880630,0:00:00,19880209,19880727,0:00:00
MSFT,MSFT,19880210,00114,1,EPS,0.0138,19880630,0:00:00,19880210,19880727,0:00:00
MSFT,MSFT,19880211,00150,1,EPS,0.0163,19880630,0:00:00,19880211,19880727,0:00:00
MSFT,MSFT,19880217,00239,1,EPS,0.0125,19880630,0:00:00,19880217,19880727,0:00:00
MSFT,MSFT,19880217,00220,1,EPS,0.0163,19880630,0:00:00,19880217,19880727,0:00:00
MSFT,MSFT,19880217,00232,1,EPS,0.0163,19880630,0:00:00,19880217,19880727,0:00:00
MSFT,MSFT,19880217,00011,1,EPS,0.015,19880630,0:00:00,19880217,19880727,0:00:00
MSFT,MSFT,19880223,00076,1,EPS,0.0144,19880630,0:00:00,19880223,19880727,0:00:00
MSFT,MSFT,19880225,00192,1,EPS,0.015,19880630,0:00:00,19880225,19880727,0:00:00
MSFT,MSFT,19880225,00191,1,EPS,0.0169,19880630,0:00:00,19880225,19880727,0:00:00
MSFT,MSFT,19880309,00048,1,EPS,0.015,19880630,0:00:00,19880309,19880727,0:00:00
MSFT,MSFT,19880310,00242,1,EPS,0.0144,19880630,0:00:00,19880310,19880727,0:00:00
MSFT,MSFT,19880315,00157,1,EPS,0.0138,19880630,0:00:00,19880315,19880727,0:00:00
MSFT,MSFT,19880315,00100,1,EPS,0.015,19880630,0:00:00,19880315,19880727,0:00:00
MSFT,MSFT,19880315,00007,1,EPS,0.0163,19880630,0:00:00,19880315,19880727,0:00:00
MSFT,MSFT,19880316,00165,1,EPS,0.0144,19880630,0:00:00,19880316,19880727,0:00:00
MSFT,MSFT,19880316,00114,1,EPS,0.0144,19880630,0:00:00,19880316,19880727,0:00:00
MSFT,MSFT,19880318,00232,1,EPS,0.015,19880630,0:00:00,19880318,19880727,0:00:00
MSFT,MSFT,19880323,00076,1,EPS,0.0144,19880630,0:00:00,19880323,19880727,0:00:00
MSFT,MSFT,19880324,00100,1,EPS,0.0156,19880630,0:00:00,19880324,19880727,0:00:00
MSFT,MSFT,19880330,00118,1,EPS,0.015,19880630,0:00:00,19880330,19880727,0:00:00
MSFT,MSFT,19880330,00229,1,EPS,0.0156,19880630,0:00:00,19880330,19880727,0:00:00
MSFT,MSFT,19880406,00007,1,EPS,0.0156,19880630,0:00:00,19880406,19880727,0:00:00
MSFT,MSFT,19880407,00220,1,EPS,0.0156,19880630,0:00:00,19880407,19880727,0:00:00
MSFT,MSFT,19880411,00068,1,EPS,0.0138,19880630,0:00:00,19880411,19880727,0:00:00
MSFT,MSFT,19880413,00279,1,EPS,0.015,19880630,0:00:00,19880413,19880727,0:00:00
MSFT,MSFT,19880413,00125,1,EPS,0.0163,19880630,0:00:00,19880413,19880727,0:00:00
MSFT,MSFT,19880413,00076,1,EPS,0.015,19880630,0:00:00,19880413,19880727,0:00:00
MSFT,MSFT,19880413,00118,1,EPS,0.0156,19880630,0:00:00,19880413,19880727,0:00:00
MSFT,MSFT,19880414,00157,1,EPS,0.015,19880630,0:00:00,19880414,19880727,0:00:00
MSFT,MSFT,19880414,00254,1,EPS,0.0163,19880630,0:00:00,19880414,19880727,0:00:00
MSFT,MSFT,19880420,00232,1,EPS,0.0163,19880630,0:00:00,19880420,19880727,0:00:00
MSFT,MSFT,19880427,00157,1,EPS,0.0163,19880630,0:00:00,19880427,19880727,0:00:00
MSFT,MSFT,19880427,00265,1,EPS,0.015,19880630,0:00:00,19880427,19880727,0:00:00
MSFT,MSFT,19880427,00229,1,EPS,0.0169,19880630,0:00:00,19880427,19880727,0:00:00
MSFT,MSFT,19880427,00241,1,EPS,0.0163,19880630,0:00:00,19880427,19880727,0:00:00
MSFT,MSFT,19880427,00114,1,EPS,0.0163,19880630,0:00:00,19880427,19880727,0:00:00
MSFT,MSFT,19880428,00125,1,EPS,0.0169,19880630,0:00:00,19880428,19880727,0:00:00
MSFT,MSFT,19880428,00150,1,EPS,0.0175,19880630,0:00:00,19880428,19880727,0:00:00
MSFT,MSFT,19880428,00279,1,EPS,0.0169,19880630,0:00:00,19880428,19880727,0:00:00
MSFT,MSFT,19880502,00254,1,EPS,0.0163,19880630,0:00:00,19880502,19880727,0:00:00
MSFT,MSFT,19880504,00007,1,EPS,0.0163,19880630,0:00:00,19880504,19880727,0:00:00
MSFT,MSFT,19880505,00085,1,EPS,0.0163,19880630,0:00:00,19880505,19880727,0:00:00
MSFT,MSFT,19880505,00068,1,EPS,0.0163,19880630,0:00:00,19880505,19880727,0:00:00
MSFT,MSFT,19880505,00048,1,EPS,0.0163,19880630,0:00:00,19880505,19880727,0:00:00
MSFT,MSFT,19880505,00232,1,EPS,0.0169,19880630,0:00:00,19880505,19880727,0:00:00
MSFT,MSFT,19880505,00076,1,EPS,0.0163,19880630,0:00:00,19880505,19880727,0:00:00
MSFT,MSFT,19880509,00189,1,EPS,0.0169,19880630,0:00:00,19880509,19880727,0:00:00
MSFT,MSFT,19880510,00165,1,EPS,0.0163,19880630,0:00:00,19880510,19880727,0:00:00
MSFT,MSFT,19880510,00100,1,EPS,0.0163,19880630,0:00:00,19880510,19880727,0:00:00
MSFT,MSFT,19880518,00265,1,EPS,0.0156,19880630,0:00:00,19880518,19880727,0:00:00
MSFT,MSFT,19880518,00118,1,EPS,0.0163,19880630,0:00:00,19880518,19880727,0:00:00
MSFT,MSFT,19880525,00242,1,EPS,0.0163,19880630,0:00:00,19880525,19880727,0:00:00
MSFT,MSFT,19880525,00118,1,EPS,0.0163,19880630,0:00:00,19880525,19880727,0:00:00
MSFT,MSFT,19880602,00192,1,EPS,0.0163,19880630,0:00:00,19880602,19880727,0:00:00
MSFT,MSFT,19880608,00265,1,EPS,0.0169,19880630,0:00:00,19880608,19880727,0:00:00
MSFT,MSFT,19880608,00011,1,EPS,0.0156,19880630,0:00:00,19880608,19880727,0:00:00
MSFT,MSFT,19880608,00085,1,EPS,0.0163,19880630,0:00:00,19880608,19880727,0:00:00
MSFT,MSFT,19880615,00157,1,EPS,0.0163,19880630,0:00:00,19880615,19880727,0:00:00
MSFT,MSFT,19880620,00191,1,EPS,0.0181,19880630,0:00:00,19880620,19880727,0:00:00
MSFT,MSFT,19880706,00191,1,EPS,0.0181,19880630,0:00:00,19880706,19880727,0:00:00
MSFT,MSFT,19880712,00407,1,EPS,0.0169,19880630,0:00:00,19880712,19880727,0:00:00
MSFT,MSFT,19880713,00220,1,EPS,0.0163,19880630,0:00:00,19880713,19880727,0:00:00
MSFT,MSFT,19871215,00157,1,EPS,0.0206,19890630,0:00:00,19871215,19890725,0:00:00
MSFT,MSFT,19880801,00076,1,EPS,0.0231,19890630,0:00:00,19880801,19890725,0:00:00
MSFT,MSFT,19880802,00011,1,EPS,0.0238,19890630,0:00:00,19880802,19890725,0:00:00
MSFT,MSFT,19880803,00068,1,EPS,0.0206,19890630,0:00:00,19880803,19890725,0:00:00
MSFT,MSFT,19880804,00279,1,EPS,0.0225,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00150,1,EPS,0.0213,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00118,1,EPS,0.0206,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00242,1,EPS,0.0213,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00085,1,EPS,0.0213,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00048,1,EPS,0.0206,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880804,00076,1,EPS,0.0206,19890630,0:00:00,19880804,19890725,0:00:00
MSFT,MSFT,19880809,00157,1,EPS,0.0206,19890630,0:00:00,19880809,19890725,0:00:00
MSFT,MSFT,19880809,00308,1,EPS,0.0206,19890630,0:00:00,19880809,19890725,0:00:00
MSFT,MSFT,19880809,00220,1,EPS,0.0225,19890630,0:00:00,19880809,19890725,0:00:00
MSFT,MSFT,19880810,00092,1,EPS,0.02,19890630,0:00:00,19880810,19890725,0:00:00
MSFT,MSFT,19880811,00232,1,EPS,0.0213,19890630,0:00:00,19880811,19890725,0:00:00
MSFT,MSFT,19880811,00114,1,EPS,0.0181,19890630,0:00:00,19880811,19890725,0:00:00
MSFT,MSFT,19880811,00125,1,EPS,0.0219,19890630,0:00:00,19880811,19890725,0:00:00
MSFT,MSFT,19880811,00242,1,EPS,0.0225,19890630,0:00:00,19880811,19890725,0:00:00
MSFT,MSFT,19880817,00191,1,EPS,0.0225,19890630,0:00:00,19880817,19890725,0:00:00
MSFT,MSFT,19880817,00220,1,EPS,0.0213,19890630,0:00:00,19880817,19890725,0:00:00
MSFT,MSFT,19880817,00007,1,EPS,0.0225,19890630,0:00:00,19880817,19890725,0:00:00
MSFT,MSFT,19880831,00232,1,EPS,0.0219,19890630,0:00:00,19880831,19890725,0:00:00
MSFT,MSFT,19880907,00150,1,EPS,0.0206,19890630,0:00:00,19880907,19890725,0:00:00
MSFT,MSFT,19880908,00165,1,EPS,0.0213,19890630,0:00:00,19880908,19890725,0:00:00
MSFT,MSFT,19880914,00142,1,EPS,0.0206,19890630,0:00:00,19880914,19890725,0:00:00
MSFT,MSFT,19880922,00157,1,EPS,0.0206,19890630,0:00:00,19880922,19890725,0:00:00
MSFT,MSFT,19880922,00279,1,EPS,0.0225,19890630,0:00:00,19880922,19890725,0:00:00
MSFT,MSFT,19880922,00232,1,EPS,0.02,19890630,0:00:00,19880922,19890725,0:00:00
MSFT,MSFT,19880928,00118,1,EPS,0.0213,19890630,0:00:00,19880928,19890725,0:00:00
MSFT,MSFT,19880928,00114,1,EPS,0.0188,19890630,0:00:00,19880928,19890725,0:00:00
MSFT,MSFT,19881004,00229,1,EPS,0.0206,19890630,0:00:00,19881004,19890725,0:00:00
MSFT,MSFT,19881005,00447,1,EPS,0.0206,19890630,0:00:00,19881005,19890725,0:00:00
MSFT,MSFT,19881006,00150,1,EPS,0.02,19890630,0:00:00,19881006,19890725,0:00:00
MSFT,MSFT,19881012,00157,1,EPS,0.0206,19890630,0:00:00,19881012,19890725,0:00:00
MSFT,MSFT,19881013,00192,1,EPS,0.0194,19890630,0:00:00,19881013,19890725,0:00:00
MSFT,MSFT,19881018,00191,1,EPS,0.0219,19890630,0:00:00,19881018,19890725,0:00:00
MSFT,MSFT,19881018,00125,1,EPS,0.0194,19890630,0:00:00,19881018,19890725,0:00:00
MSFT,MSFT,19881019,00308,1,EPS,0.0213,19890630,0:00:00,19881019,19890725,0:00:00
MSFT,MSFT,19881019,00232,1,EPS,0.0206,19890630,0:00:00,19881019,19890725,0:00:00
